Ethylene_glycol_vol_percent,Water_vol_percent,NH4F_wt_percent,Glycerol_vol_percent,HF_vol_percent,Voltage_V,Anodization_time_min,Temperature_anodization_C,Annealing_temperature_C,Annealing_time_min,Substrate_thickness_mm,Substrate_area_cm2,Annealing_atmosphere,Tube_diameter_nm,Tube_length_um,Wall_thickness_nm,Pore_density_pores_per_um2,Anatase_ratio
77.39560485559633,36.835284424111016,0.1558567958861397,20.155625658422018,4.21365984403236,13.049001562830085,399.73393636546604,26.56110328529449,572.8799765269977,4.5243789691087954,0.1872596738244126,2.540844480190832,Ar,40.11792623188653,50.0,5.0,165.3641157808778,0.08018010566217235
43.88784397520523,44.320144336185386,0.5124358373828626,28.81760887519875,2.2319474607185477,71.4713460804098,289.22511386705827,32.82036611782365,285.6924767172949,109.20522253996509,0.3651710802242475,5.561442695957948,Ar,130.815423712748,50.0,15.91621364732429,263.61203985670244,0.01706194850680101
85.85979199113825,46.05285986475958,0.2161270514638376,11.127369646250076,4.764875807800517,95.54466428224355,125.08173118104648,10.025692147994949,681.4942845972355,148.33772117858132,0.40674460812112534,2.01444459695074,Air,185.7574451348355,50.0,21.833300544809738,256.4129564942031,0.9255925449812175
69.73680290593639,25.18164625915496,0.23709403914181815,12.752453025423936,3.2539729485886837,84.62354413111753,360.4672503103409,35.794924587114494,192.78172821049387,110.49494090232562,0.16665445721138977,6.634439895208687,Air,170.9206086670738,50.0,22.3679848047762,141.0509161195906,0.06590252275817074
9.417734788764953,26.013755737028454,0.6690545317271891,24.363688835611775,0.5794943265962471,34.94783261894858,49.70602096822382,38.72703168511747,430.7147920692998,31.354861446168556,0.11754331336716639,8.874091635008451,Ar,65.1342705985499,25.605353511056457,13.278982047511903,257.164753535263,0.20140701263239763
97.5622351636756,39.993520538191824,0.45363465241321,15.172869442282238,4.4254649411340035,14.799257644000658,373.97638219092806,32.68437461955169,147.31137371934597,95.39378008575557,0.2758349501205355,4.262669936233621,Ar,43.77232007622415,50.0,7.689311180642271,272.72197935657005,0.0
76.1139701990353,15.722534587210063,0.9296672051394955,22.09719279347199,2.446325954153989,94.63162712843625,287.29305445421636,29.862352681744643,396.2404931086736,98.79736683113666,0.40960963439697484,2.5164344737486397,Ar,176.7532356900889,50.0,28.40644676245436,362.9147860447584,0.26724205831293363
78.60643052769538,41.86911811725343,0.3872408451472631,13.791283933607762,0.7081948398645249,94.33564523917313,62.05264964630875,42.39745894846833,121.97320718270896,45.051821387942105,0.3603119342296571,4.600224962059716,Air,189.73842989864752,39.82446532490489,35.82939104907482,196.4961120489867,0.05685152905217597
12.811363267554587,24.70708232587117,0.753562115545511,6.464854254381014,0.7634506692071036,57.917378774158244,47.36761465341401,37.254908686609674,129.26289949721755,181.51370747302883,0.3807526881658365,8.073701393055643,Ar,112.77468109105067,23.048761022581388,18.713420426906627,359.28330282176125,0.0
45.038593789556714,5.792836216763419,0.5149894871394168,22.356115283430324,3.437669675549359,67.80856705043816,362.8930767151374,21.12296158880092,489.77870163361257,77.13616323419443,0.2611357359973474,6.32338906671636,Air,130.43238187780594,50.0,12.864538549389858,160.7193549690494,0.6089167260493449
37.07980242325812,3.602957353647185,0.6939561710163509,3.934655075541298,0.23686253364744891,51.63400546397275,147.67987605680347,48.36293352319943,211.02883374061338,141.3569497364679,0.19397821810122795,1.910288919948428,Air,89.50504200288972,29.93923108665506,19.08566207000841,160.97422805023876,0.04563170329805186
92.67649888486018,42.09966055197316,0.6397258210443914,5.957509905939242,1.4329688245690664,47.77888303888828,427.97186986059035,38.29068776781363,137.89378125139785,123.77524343010421,0.3127115373138438,5.8346843889433,Ar,91.50942083453253,50.0,27.21748502014492,335.89435786890374,0.0
64.38651200806646,2.778395845343895,0.5255055754830984,18.80474948352626,0.6989379523493405,20.750359233583033,368.17431988418275,49.517557156496984,743.8146001080585,210.5824990119333,0.18174627749967875,5.212768433100338,O2,37.6748555811516,50.0,17.480815676189565,123.23283812605305,1.0
82.276161327083,14.030571806682795,0.9550549851619934,22.418094005762093,2.2053871480864213,18.70776085249864,338.14941501732653,48.85045265075473,34.402600592040855,29.283583647081166,0.39049147879402635,3.944010304190453,O2,35.73540599076929,50.0,13.672149642932801,283.67458483061677,0.05641976351680156
44.34141988273311,16.70650202507729,0.40844227847946024,26.84063660603445,2.0717688599718063,30.945893200856872,140.94484473772195,46.756388912403594,452.11849015670975,27.423121980830434,0.17878658238379083,1.9914453644799095,None,59.75696895835869,45.49529296992359,7.850437768164627,113.69617918972061,0.17452559822132271
22.723872178477688,8.64972225957969,0.25951195112434533,8.17759492247675,2.6093821734442795,85.29766717658899,343.20392394016045,40.214861649012306,438.6110734666122,72.07672058952379,0.2165053066857366,9.830007420582474,None,165.34307227255647,40.08091471590476,16.951849849750268,93.36673670066553,0.3076933833183699
55.45847870158348,15.694668490099462,0.7102846547918454,3.3217277580166304,1.398181645512651,23.1249070662112,455.62941172197196,34.3771747398787,200.48709952244783,103.4915923502004,0.3026179113292021,2.5843898790393007,N2,43.95726941364397,50.0,12.33435922176156,286.85611748615366,0.0
6.381725610417533,37.13462833625428,0.8614068051771179,28.681399785678874,0.16021794689088598,30.402878672323965,53.03312215416739,16.886826547316968,362.2173960902542,71.65013970051349,0.29468397365739796,2.7346860171167093,O2,59.184111358711974,36.27700776692128,12.708701131229661,567.7134054863739,0.1819573033143704
82.7631171992582,0.7341421780035384,0.1362283659459314,4.632692640664273,3.0719305326759287,59.37526533899868,163.29644174167603,31.734056696950308,70.19022646610837,183.1648997748585,0.34033975056281174,2.310244228920123,Air,114.68459892087394,50.0,18.55551332957673,71.92237887056383,0.01897493450750564
63.166439912206485,41.358671226034325,0.5046694195804126,5.930009467639186,1.8685900144117569,29.361809627044696,120.29596476694925,40.61506089577309,577.0161167391085,58.86380234623192,0.2749778401999668,6.131737348290443,None,56.69968540105681,45.95910354760914,11.29434560798526,293.00470356710684,0.5682450622396444
75.80877400853738,42.82740117872791,0.9032389207185937,8.739883606753972,3.256674993700232,24.68860162460084,194.82756316831336,30.83428634822271,177.35771870145857,20.345938265338734,0.46778932340403656,4.9930261703443035,N2,64.8699185236731,50.0,9.675510370459218,598.1935220894429,0.0
35.45259681298683,18.613078659577408,0.7746567570305808,15.881740620788623,0.5433348540213423,60.6984617528166,358.8963477813548,44.72956513622631,154.70828786124474,99.31195437219542,0.4359736376788753,3.2460146382390036,O2,114.1108829076671,43.8907927531672,21.303295060471942,257.58238620341143,0.08711031297578757
97.06980243949033,7.68064495303174,0.9926269448478654,26.48476698102234,0.06888677647025165,43.128394389695394,232.8940132699317,14.38623596766793,251.90278262200243,185.61102915323616,0.4516453804946554,4.864810447193753,None,96.33342694767799,50.0,28.482205725475154,376.4991558981768,0.0
89.31211213221977,30.042020397254042,0.5782724304375194,22.816380681896007,1.2414712394264638,66.35433572564223,278.24338487651573,25.237613921945364,721.8959362105136,204.1348664608179,0.351806628561375,7.061696659555461,O2,128.70264710129055,50.0,30.19029053298049,294.2183677409082,1.0
77.83834970737618,5.983627793244716,0.6939961469210362,21.244726615279053,2.2827366149702613,92.09848063678086,157.65279739682092,30.23857674374629,637.1733186268341,176.0027636072042,0.3540031663443226,3.5353047834876716,None,172.00802758667797,50.0,28.12588648521417,185.21178290486057,0.9120071018277771
19.463870785196757,18.245968053912627,0.3722322530241353,5.25541703568011,1.9703598708423364,23.58938182915609,76.40595553093726,27.29301183476432,757.5138329070061,133.89280283993858,0.3436794734863795,9.237211984273424,Air,46.36631446276735,30.857959160340368,6.380660412960807,172.61235573557377,0.897749750268037
46.67210037270342,47.92145904504862,0.9527820396993931,10.730478945779227,4.051512776367332,92.20902938317575,135.45881500073241,14.343461912862123,521.5698768264683,173.8060084198024,0.2739536617685825,3.7571161345993525,Air,186.01979463465784,50.0,14.853867132493766,788.8976621198179,0.9245743556136051
4.380376578722878,49.77322362918186,0.42970193970088266,14.352147782600339,1.8891882209641198,91.22409706806268,414.0497415837339,16.14113176178522,530.3372088256701,163.53348847292673,0.22884240042690507,2.7836112774056794,O2,177.7911027007721,50.0,19.40624291274343,298.774617339538,0.9676537216098319
15.428949206754783,38.60524456772928,0.7646596414179657,4.422778604567576,2.6522058980153944,84.61788250023126,293.1359722121029,43.50469171421948,384.02479954097356,56.2479917988146,0.3368011549795481,9.59111062185533,Ar,161.29171766336765,36.75846535515512,15.36908614634284,374.14037301300993,0.17036301374821045
68.30489532424546,15.54807549603831,0.46282618370717377,8.202891063800175,2.967577962210961,66.81573255754768,187.65467640269986,29.37537036805804,724.1490586935804,132.1821341287665,0.11021273485538013,8.295045491063615,Air,129.14040080743194,50.0,17.1091245457975,178.64887453023752,0.9226506733902295
74.47621559078172,34.383252458304625,0.6056370370566994,9.249996118585328,0.10915695822905802,65.81319917189927,381.25581141572616,11.948897070109105,408.7017194162632,184.94623983322367,0.10298257256952122,4.08823862359119,O2,131.6899347598682,50.0,30.394543312492285,403.13619643949454,0.4217121980613087
96.750973243421,35.27031827420063,0.7478042815193916,3.8182859498711776,2.575666884230945,67.52913939428514,40.29499325380712,10.659650359105996,284.04805663601974,76.10895885003318,0.44065673051869947,8.572886660294884,Air,141.1413796150004,50.0,26.831284219265715,438.9100771304729,0.06546712280445553
32.58253581381519,19.392084758182488,0.5580407365762189,16.507190757247727,1.7241562969941893,72.14459960960318,129.32881132352128,28.93901607977306,512.3000079341322,156.95355521206355,0.11856961791104888,5.6693282423842,None,142.17886065529166,44.950667396898744,18.308806862105765,218.8910979520497,0.6901772855889414
37.045970603486886,32.04443172930797,0.9163776942185576,21.150845895725787,2.106400638416273,11.483398053654131,118.14848240694946,16.57514903697775,436.9115947207708,115.55530260451164,0.3099180601333672,4.1207724843495654,Air,31.160673090891258,50.0,5.0,542.0480069994328,0.4864865138414487
46.95558112758079,0.5363822487838121,0.47737088913502923,2.0979489443058363,0.5014369924762513,96.22833212445848,473.1213442190644,38.205037839968874,99.21585224791639,120.7581242268048,0.34599510517985804,8.556504305852929,Ar,180.91419517955177,48.49211893366958,29.86936646925374,130.45383529317144,0.0
18.94713590842857,10.452882930112073,0.6823646183289926,14.433693052894492,3.914102828243226,62.70433853190218,341.8663337245973,41.812938501110054,314.1803311299436,21.613209067718337,0.17926849184897425,7.769485601779964,None,116.85371322187969,37.414706958989214,9.18553884854362,196.28232038204933,0.0
12.992150533547164,26.25441514836306,0.4081261899700487,23.46633585803385,4.712021254042613,80.33192554621795,300.35939010262047,19.131868338284225,250.66032887558399,159.89211967329115,0.4582923353060594,3.6808735837879523,Ar,149.70663752119404,50.0,6.297893602172443,245.94520776574396,0.0
47.57049262259338,8.187565212914794,0.4673410014079118,22.439703868573407,0.11134410314800003,43.955365515522686,12.342933688402262,33.68707779527123,677.4670200089054,207.7648884850848,0.17603830869935,6.460106637321764,O2,73.83120140598932,13.76868483761314,19.827705423511258,147.85336505011028,1.0
